"No.","Time","Source","Destination","Protocol","Length","Info"
"1969","59.551209646","10.61.68.21","172.217.167.14","TLSv1.3","105","Application Data"
"1970","59.560252436","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1259729 Ack=21222 Win=44288 Len=0 TSval=174969872 TSecr=3371078454"
"1971","59.791141535","111.221.29.254","10.61.68.21","TCP","1434","443  >  60846 [PSH, ACK] Seq=1 Ack=202 Win=65280 Len=1368 TSval=1141370583 TSecr=4279856820 [TCP segment of a reassembled PDU]"
"1972","59.791177225","10.61.68.21","111.221.29.254","TCP","66","60846  >  443 [ACK] Seq=202 Ack=1369 Win=62976 Len=0 TSval=4279858008 TSecr=1141370583"
"1973","59.791192797","111.221.29.254","10.61.68.21","TCP","1434","443  >  60846 [PSH, ACK] Seq=1369 Ack=202 Win=65280 Len=1368 TSval=1141370583 TSecr=4279856820 [TCP segment of a reassembled PDU]"
"1974","59.791199201","10.61.68.21","111.221.29.254","TCP","66","60846  >  443 [ACK] Seq=202 Ack=2737 Win=61696 Len=0 TSval=4279858008 TSecr=1141370583"
"1975","59.803791431","111.221.29.254","10.61.68.21","TLSv1.2","968","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"1976","59.803839103","10.61.68.21","111.221.29.254","TCP","66","60846  >  443 [ACK] Seq=202 Ack=3639 Win=63104 Len=0 TSval=4279858021 TSecr=1141370583"
"1977","59.805054751","10.61.68.21","111.221.29.254","TLSv1.2","159","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1978","59.816779012","111.221.29.254","10.61.68.21","TCP","66","443  >  60846 [ACK] Seq=3639 Ack=295 Win=65216 Len=0 TSval=1141370623 TSecr=4279858022"
"1979","60.227341256","111.221.29.254","10.61.68.21","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"1980","60.229261030","10.61.68.21","111.221.29.254","TLSv1.2","847","Application Data, Application Data"
"1981","60.247231549","111.221.29.254","10.61.68.21","TCP","66","443  >  60846 [ACK] Seq=3690 Ack=1076 Win=64448 Len=0 TSval=1141371053 TSecr=4279858446"
"1982","60.264445691","10.61.68.21","172.217.167.14","TLSv1.3","647","Application Data"
"1983","60.264543692","10.61.68.21","172.217.167.14","TCP","1417","59334  >  443 [ACK] Seq=21803 Ack=1259729 Win=1005312 Len=1351 TSval=3371079167 TSecr=174969872 [TCP segment of a reassembled PDU]"
"1984","60.264551716","10.61.68.21","172.217.167.14","TCP","1417","59334  >  443 [ACK] Seq=23154 Ack=1259729 Win=1005312 Len=1351 TSval=3371079167 TSecr=174969872 [TCP segment of a reassembled PDU]"
"1985","60.270949901","10.61.68.21","172.217.167.14","TLSv1.3","1160","Application Data, Application Data"
"1986","60.296404806","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1259729 Ack=21803 Win=43712 Len=0 TSval=174970592 TSecr=3371079167"
"1987","60.296450011","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1259729 Ack=23154 Win=42368 Len=0 TSval=174970592 TSecr=3371079167"
"1988","60.296460925","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1259729 Ack=24505 Win=41024 Len=0 TSval=174970592 TSecr=3371079167"
"1989","60.359516207","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1259729 Ack=25599 Win=39936 Len=0 TSval=174970592 TSecr=3371079174"
"1990","60.392159991","172.217.167.14","10.61.68.21","TLSv1.3","298","Application Data"
"1991","60.392213027","172.217.167.14","10.61.68.21","TLSv1.3","272","Application Data"
"1992","60.392228212","172.217.167.14","10.61.68.21","TLSv1.3","326","Application Data"
"1993","60.392237306","172.217.167.14","10.61.68.21","TLSv1.3","105","Application Data"
"1994","60.392378719","10.61.68.21","172.217.167.14","TCP","66","59334  >  443 [ACK] Seq=25599 Ack=1260466 Win=1005312 Len=0 TSval=3371079295 TSecr=174970682"
"1995","60.393282183","10.61.68.21","172.217.167.14","TLSv1.3","105","Application Data"
"1996","60.402983335","172.217.167.14","10.61.68.21","TCP","66","443  >  59334 [ACK] Seq=1260466 Ack=25638 Win=39872 Len=0 TSval=174970722 TSecr=3371079296"
"1997","60.640448890","111.221.29.254","10.61.68.21","TLSv1.2","380","Application Data"
"1998","60.641317309","10.61.68.21","111.221.29.254","TLSv1.2","97","Encrypted Alert"
"1999","60.641401444","10.61.68.21","111.221.29.254","TCP","66","60846  >  443 [FIN, ACK] Seq=1107 Ack=4004 Win=64128 Len=0 TSval=4279858858 TSecr=1141371433"
"2000","60.655407496","111.221.29.254","10.61.68.21","TCP","66","443  >  60846 [FIN, ACK] Seq=4004 Ack=1076 Win=64448 Len=0 TSval=1141371433 TSecr=4279858446"
"2001","60.655461214","10.61.68.21","111.221.29.254","TCP","66","60846  >  443 [ACK] Seq=1108 Ack=4005 Win=64128 Len=0 TSval=4279858872 TSecr=1141371433"
"2002","60.671995439","10.61.68.21","111.221.29.254","TCP","66","[TCP Retransmission] 60846  >  443 [FIN, ACK] Seq=1107 Ack=4005 Win=64128 Len=0 TSval=4279858889 TSecr=1141371433"
"2003","60.731486788","111.221.29.254","10.61.68.21","TCP","66","[TCP Retransmission] 443  >  60846 [FIN, ACK] Seq=4004 Ack=1107 Win=64384 Len=0 TSval=1141371463 TSecr=4279858858"
"2004","60.731544999","10.61.68.21","111.221.29.254","TCP","78","[TCP Dup ACK 2001#1] 60846  >  443 [ACK] Seq=1108 Ack=4005 Win=64128 Len=0 TSval=4279858948 TSecr=1141371463 SLE=4004 SRE=4005"
"2005","60.767570889","111.221.29.254","10.61.68.21","TCP","66","[TCP Retransmission] 443  >  60846 [FIN, ACK] Seq=4004 Ack=1108 Win=64384 Len=0 TSval=1141371463 TSecr=4279858858"
"2006","60.785497966","111.221.29.254","10.61.68.21","TCP","66","[TCP Dup ACK 2005#1] 443  >  60846 [ACK] Seq=4005 Ack=1108 Win=64384 Len=0 TSval=1141371503 TSecr=4279858872"
"2007","65.835900541","10.61.68.21","172.217.166.3","TCP","66","[TCP Dup ACK 32#1] 48982  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=470489993 TSecr=2443694140"
"2008","65.858461614","172.217.166.3","10.61.68.21","TCP","66","[TCP Dup ACK 33#1] [TCP ACKed unseen segment] 443  >  48982 [ACK] Seq=1 Ack=2 Win=1006 Len=0 TSval=2443739180 TSecr=470263386"
"2009","67.327863698","10.61.68.21","140.82.113.26","TCP","66","[TCP Keep-Alive] 36946  >  443 [ACK] Seq=29 Ack=25 Win=501 Len=0 TSval=798717015 TSecr=1757426291"
"2010","67.377002159","140.82.113.26","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  36946 [ACK] Seq=25 Ack=30 Win=974 Len=0 TSval=1757471551 TSecr=798671760"
"2011","69.887862829","10.61.68.21","192.241.178.125","TCP","66","[TCP Dup ACK 37#1] 37582  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2577909881 TSecr=1993759599"
"2012","69.920738387","192.241.178.125","10.61.68.21","TCP","66","[TCP Dup ACK 38#1] [TCP ACKed unseen segment] 443  >  37582 [ACK] Seq=1 Ack=2 Win=978 Len=0 TSval=1993804659 TSecr=2577817859"
"2013","71.935899391","10.61.68.21","172.217.194.188","TCP","66","[TCP Keep-Alive] 35054  >  443 [ACK] Seq=26 Ack=27 Win=501 Len=0 TSval=1439729656 TSecr=3087110812"
"2014","71.946936736","172.217.194.188","10.61.68.21","TCP","66","[TCP Keep-Alive ACK] 443  >  35054 [ACK] Seq=27 Ack=27 Win=1008 Len=0 TSval=3087156162 TSecr=1439684327"
"2015","75.775559257","140.82.113.26","10.61.68.21","TLSv1.2","90","Application Data"
"2016","75.775978196","10.61.68.21","140.82.113.26","TLSv1.2","94","Application Data"
"2017","75.810323949","140.82.113.26","10.61.68.21","TCP","66","443  >  36946 [ACK] Seq=49 Ack=58 Win=973 Len=0 TSval=1757480001 TSecr=798725463"
"2018","78.581370812","10.61.68.21","172.217.166.214","TLSv1.3","194","Application Data"
"2019","78.582129938","10.61.68.21","172.217.166.214","TLSv1.3","105","Application Data"
"2020","78.597989054","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=81491 Ack=3419 Win=62080 Len=0 TSval=318171354 TSecr=2959294751"
"2021","78.626252747","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=81491 Ack=3458 Win=62016 Len=0 TSval=318171354 TSecr=2959294752"
"2022","78.702102710","172.217.166.214","10.61.68.21","TLSv1.3","1564","Application Data, Application Data"
"2023","78.702168529","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=82989 Win=169216 Len=0 TSval=2959294872 TSecr=318171364"
"2024","78.702209985","172.217.166.214","10.61.68.21","TLSv1.3","4170","Application Data, Application Data, Application Data"
"2025","78.702249634","172.217.166.214","10.61.68.21","TLSv1.3","6906","Application Data, Application Data, Application Data, Application Data, Application Data"
"2026","78.702265045","172.217.166.214","10.61.68.21","TLSv1.3","4008","Application Data, Application Data"
"2027","78.702352516","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=97875 Win=169216 Len=0 TSval=2959294872 TSecr=318171364"
"2028","78.712857340","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2029","78.720519238","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2030","78.720568170","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=100577 Win=171264 Len=0 TSval=2959294890 TSecr=318171474"
"2031","78.735543078","172.217.166.214","10.61.68.21","TLSv1.3","4119","Application Data, Application Data, Application Data"
"2032","78.735615056","172.217.166.214","10.61.68.21","TLSv1.3","2768","Application Data, Application Data"
"2033","78.735623704","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2034","78.735746997","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=108683 Win=171264 Len=0 TSval=2959294906 TSecr=318171484"
"2035","78.759856614","172.217.166.214","10.61.68.21","TLSv1.3","2768","Application Data, Application Data"
"2036","78.759952706","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2037","78.759963046","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2038","78.759969892","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data, Application Data"
"2039","78.759976625","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2040","78.759994061","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2041","78.760010324","172.217.166.214","10.61.68.21","TLSv1.3","2768","Application Data, Application Data"
"2042","78.760067286","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=120842 Win=171264 Len=0 TSval=2959294930 TSecr=318171484"
"2043","78.774672523","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data"
"2044","78.774891447","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=126246 Win=171264 Len=0 TSval=2959294945 TSecr=318171514"
"2045","78.848466918","172.217.166.214","10.61.68.21","TLSv1.3","4119","Application Data, Application Data, Application Data"
"2046","78.848652095","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=130299 Win=171264 Len=0 TSval=2959295018 TSecr=318171584"
"2047","78.857914966","172.217.166.214","10.61.68.21","TLSv1.3","8172","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2048","78.858028408","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=138405 Win=187520 Len=0 TSval=2959295028 TSecr=318171584"
"2049","78.868797774","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2050","78.868846203","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data"
"2051","78.868868560","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=145160 Win=200960 Len=0 TSval=2959295039 TSecr=318171584"
"2052","78.868900017","172.217.166.214","10.61.68.21","TLSv1.3","4119","Application Data, Application Data, Application Data, Application Data"
"2053","78.868911219","172.217.166.214","10.61.68.21","TLSv1.3","2768","Application Data, Application Data"
"2054","78.868974984","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=151915 Win=200960 Len=0 TSval=2959295039 TSecr=318171624"
"2055","78.905722435","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data"
"2056","78.905780733","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=157319 Win=203648 Len=0 TSval=2959295076 TSecr=318171634"
"2057","78.905811437","172.217.166.214","10.61.68.21","TLSv1.3","6821","Application Data, Application Data, Application Data, Application Data, Application Data"
"2058","78.905834094","172.217.166.214","10.61.68.21","TLSv1.3","6821","Application Data, Application Data, Application Data, Application Data, Application Data"
"2059","78.905903938","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=170829 Win=190208 Len=0 TSval=2959295076 TSecr=318171644"
"2060","78.924438625","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data"
"2061","78.924487365","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=176233 Win=203648 Len=0 TSval=2959295094 TSecr=318171684"
"2062","78.925124812","172.217.166.214","10.61.68.21","TLSv1.3","14927","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2063","78.925277991","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=191094 Win=203648 Len=0 TSval=2959295095 TSecr=318171684"
"2064","78.933799269","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data"
"2065","78.933839366","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=196498 Win=203648 Len=0 TSval=2959295104 TSecr=318171694"
"2066","78.933871610","172.217.166.214","10.61.68.21","TLSv1.3","2768","Application Data, Application Data"
"2067","78.933974814","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=199200 Win=203648 Len=0 TSval=2959295104 TSecr=318171694"
"2068","78.934500874","172.217.166.214","10.61.68.21","TLSv1.3","12225","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2069","78.934571489","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=211359 Win=203648 Len=0 TSval=2959295104 TSecr=318171694"
"2070","78.948388407","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data, Application Data"
"2071","78.948437625","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=216763 Win=203648 Len=0 TSval=2959295118 TSecr=318171714"
"2072","78.948623862","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2073","78.948649374","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2074","78.948665342","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=219465 Win=207744 Len=0 TSval=2959295118 TSecr=318171714"
"2075","78.948684113","172.217.166.214","10.61.68.21","TLSv1.3","3165","Application Data, Application Data, Application Data, Application Data"
"2076","78.948721335","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3458 Ack=222564 Win=207744 Len=0 TSval=2959295119 TSecr=318171714"
"2077","78.949733544","10.61.68.21","172.217.166.214","TLSv1.3","105","Application Data"
"2078","78.962036700","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=222564 Ack=3497 Win=62016 Len=0 TSval=318171724 TSecr=2959295120"
"2079","78.974573452","10.61.68.21","172.217.166.214","TLSv1.3","194","Application Data"
"2080","78.982913422","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=222564 Ack=3625 Win=61888 Len=0 TSval=318171744 TSecr=2959295144"
"2081","79.062665790","172.217.166.3","10.61.68.21","TLSv1.2","122","[TCP ACKed unseen segment] , Application Data"
"2082","79.062712000","172.217.166.3","10.61.68.21","TCP","66","[TCP ACKed unseen segment] 443  >  48982 [FIN, ACK] Seq=57 Ack=2 Win=1006 Len=0 TSval=2443752390 TSecr=470263386"
"2083","79.062987299","10.61.68.21","172.217.166.3","TCP","66","[TCP Previous segment not captured] 48982  >  443 [FIN, ACK] Seq=2 Ack=58 Win=501 Len=0 TSval=470503220 TSecr=2443752390"
"2084","79.084702367","172.217.166.3","10.61.68.21","TCP","66","[TCP ACKed unseen segment] 443  >  48982 [ACK] Seq=58 Ack=3 Win=1006 Len=0 TSval=2443752410 TSecr=470503220"
"2085","79.084762105","172.217.166.214","10.61.68.21","TLSv1.3","2912","Application Data, Application Data, Application Data"
"2086","79.084790916","172.217.166.214","10.61.68.21","TLSv1.3","2802","Application Data, Application Data"
"2087","79.084805555","172.217.166.214","10.61.68.21","TLSv1.3","2768","Application Data"
"2088","79.084904435","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3625 Ack=230848 Win=207744 Len=0 TSval=2959295255 TSecr=318171844"
"2089","79.085532656","172.217.166.214","10.61.68.21","TLSv1.3","4204","Application Data, Application Data, Application Data, Application Data"
"2090","79.085603858","172.217.166.214","10.61.68.21","TLSv1.3","3461","Application Data, Application Data, Application Data"
"2091","79.085615608","172.217.166.214","10.61.68.21","TLSv1.3","1434","Application Data"
"2092","79.085628641","172.217.166.214","10.61.68.21","TLSv1.3","2802","Application Data, Application Data"
"2093","79.085638454","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3625 Ack=238381 Win=207744 Len=0 TSval=2959295255 TSecr=318171844"
"2094","79.085645324","172.217.166.214","10.61.68.21","TCP","1417","443  >  56784 [ACK] Seq=242485 Ack=3625 Win=61888 Len=1351 TSval=318171854 TSecr=2959295144 [TCP segment of a reassembled PDU]"
"2095","79.085719652","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3625 Ack=243836 Win=207744 Len=0 TSval=2959295256 TSecr=318171844"
"2096","79.097469553","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
"2097","79.101155423","172.217.166.214","10.61.68.21","TLSv1.3","6821","Application Data, Application Data, Application Data, Application Data, Application Data"
"2098","79.101193799","172.217.166.214","10.61.68.21","TLSv1.3","6821","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2099","79.101212292","172.217.166.214","10.61.68.21","TLSv1.3","5470","Application Data, Application Data, Application Data, Application Data"
"2100","79.101221994","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data [TCP segment of a reassembled PDU]"
